Page,Date,Post Text,Media Type,Likes,Comments,Shares,Media Link
3Dadept,2023-07-11,"Collins Aerospace’ West Des Moines facility designs and produces hashtag#engine components for hashtag#commercial and hashtag#military aircraft. The new hashtag#3dprinters will allow the site to explore additive production of these components, building on the multiple land-based hashtag#turbine components it already has in hashtag#production. hashtag#additivemanufacturing Mentions: Renee Begleyhttps://lnkd.in/eSm9fFCq



…see more",Article,0,0,0,https://3dadept.com/collins-aerospace-opens-14-million-additive-manufacturing-center-in-west-des-moines-iowa/
3Dadept,2023-07-11,"Laxxon Medical’s 3D screen-printing process is based on SPID® (Screen Printed Innovative Drug) Technology, a hybrid process between traditional hashtag#3dprinting and screen printing. We recently caught up with Klaus Kühne to learn the value added proposition of the company in the hashtag#pharmaceutical industry.hashtag#healthcare hashtag#drug https://lnkd.in/eq75iyv6



…see more",Article,12,0,1 repost,https://3dadept.com/understanding-spid-laxxons-screen-printed-innovative-drug-technology-and-its-business-model/
3Dadept,2023-09-11,"Tesla is up to something new 👀hashtag#StayTuned hashtag#additivemanufacturing hashtag#automotive https://lnkd.in/eURHqArp



…see more",Article,1,0,0,https://3dadept.com/tesla-3d-printing-and-sand-whats-in-the-pipeline/
3Dadept,2023-09-11,"Why are hashtag#GenerativeDesign (GD) & hashtag#TopologyOptimization (TO) often the most highlighted hashtag#design techniques when it comes to hashtag#DfAM? Timothy W. Simpson, Professor of Mechanical Engineering and Industrial Engineering, Penn State University helped us demystify some gray areas below 👇hashtag#additivemanufacturing https://lnkd.in/eP9wkrQb



…see more",Article,1,0,0,https://3dadept.com/what-are-the-different-design-tools-in-the-dfam-toolbox/
3Dadept,2023-08-11,"Described as “first-ever global AM Manufacturer certifications”, AIDRO hydraulics & 3D printing  's recently granted hashtag#certifications were designed in specific support of the mission-critical energy hashtag#valuechain, which includes the hashtag#maritime and hashtag#oil & hashtag#gas industry.'hashtag#additivemanufacturing Mentions: Desktop Metal - DNV - Sastry Y Kandukuri, Ph.D. Valeria Tirelli - hashtag#metal hashtag#3dprintinghttps://lnkd.in/e2K-skRu



…see more",Article,15,0,3 reposts,https://3dadept.com/aidro-achieves-am-facility-certification-from-dnv-for-2-metal-3d-printing-technologies/
3Dadept,2023-09-11,"“Solukon systems are rightly the market-leading depowdering systems. We achieve reliable cleaning results and have full transparency and control over the depowdering process. We are pleased to have increased the efficiency of our additive manufacturing line with Solukon even further and look forward to further joint projects,” says Dr.-Ing. Rinje Brandis, General Manager Additive Manufacturing and Industry 4.0 at DMG MORI Academy.hashtag#additivemanufacturing Solukon Maschinenbau GmbH https://lnkd.in/ePyuPDBH



…see more",Article,13,0,1 repost,https://3dadept.com/the-dmg-mori-academy-relies-on-solukons-technology-for-the-removal-of-powder-from-metal-3d-printed-parts/
3Dadept,2023-07-11,"With a $1 million-dollar hashtag#3dprinting investment, the process uses a mobile app to scan the foot, making it accessible to anyone who wants to improve their foot health. The new solution integrates a technology to analyze the customer’s foot shape and create a hashtag#3dmodel that is used to produce custom-fit hashtag#insoles. The process takes just a few minutes and can be done using a smartphone or tablet. Read more below 👇hashtag#additivemanufacturing hashtag#shoes Bernie Veldman hashtag#Dynamixhttps://lnkd.in/eNSrgX2Q



…see more",Article,0,0,0,https://3dadept.com/dynamix-enables-its-cutomers-to-3d-print-their-orthotics-at-home-here-is-how/
3Dadept,2023-08-11,"hashtag#Ceramic hashtag#3dprinting company 3DCeram Sinto, Inc. USA is now working with SINTX Technologies, Inc., a manufacturer of advanced ceramics for hashtag#biomedical and technical markets, on multiple novel hashtag#resins and processes for the hashtag#additivemanufacturing of ceramic products. Read more below 👇Mentions: B. Sonny Bal  MD, MBA, JD, PhD - Michael Halsbandhttps://lnkd.in/edKwkn4D



…see more",Article,4,0,0,https://3dadept.com/3dceram-sinto-and-sintx-technologies-to-develop-new-solutions-for-ceramic-3d-printing/
3Dadept,2023-07-11,"While companies in the construction industry know that traditional hashtag#concrete hashtag#production contributes to 8% of global hashtag#greenhousegasemissions, there are currently very few solutions that address this hashtag#environmental challenge.hashtag#Construction hashtag#3dprinting company Hive3D Builders is working with Eco Materials and Green Cement, to develop a low-cost geopolymer cement replacement that has up to 93% less hashtag#CO2 emissions.hashtag#additivemanufacturing https://lnkd.in/dhHJmrKp



…see more",Article,2,0,0,https://3dadept.com/construction-3d-printing-hive3d-builders-develops-a-mixed-on-site-carbon-neutral-alternative-to-traditional-cement/
3Dadept,2023-07-11,"Q.big 3D GmbH - Large-Scale 3D Printing, a hashtag#3dprinting startup that was in our list of companies to watch this year, has recently closed a Series A funding round of €2 million led by VC firm HZG Group. Here is their next step 👇Mention: Kerstin Herzog - Katja Herrmann - hashtag#additivemanufacturing hashtag#funding https://lnkd.in/edzqYbxJ



…see more",Article,2,0,0,https://3dadept.com/3d-printer-manufacturer-q-big-3d-closes-a-series-a-funding-round-led-by-hzg-group/
3Dadept,2023-07-11,"“Current hashtag#material and hashtag#quality standards set by the hashtag#oil and hashtag#gas industry, for example by the National Association of Corrosion Engineers  (NACE), means that very few hashtag#manufacturers use AM in this sector,” explained Matthew Charlton, Technical Director at KOSO Kent Introl Ltd. “However, when some of our larger customers in the industry began requiring additive capabilities, we developed a strategy to invest in hashtag#additivemanufacturing technology. Renishaw’s system provided the technical capabilities and support we need — we were also happy to invest in a UK manufacturer.”Mentions: Renishaw Additive Manufacturing - Stephen Crownshawhttps://lnkd.in/eC7RT8hZ



…see more",Article,8,0,0,https://3dadept.com/industrial-valve-supplier-koso-kent-introl-aims-to-diversify-its-production-with-additive-manufacturing/
3Dadept,2023-07-11,"AMT PostPro, a manufacturer of hashtag#postprocessing machines, implements a strategic restructuring of its hashtag#businessmodel. This restructuring involves streamlining its hashtag#workforce and consolidating hashtag#roles across the business to ensure hashtag#growth and hashtag#profitability within the company.Mentions: Joseph Crabtree - Gavin Mintonhttps://lnkd.in/emgGEYbq



…see more",Article,3,0,0,https://3dadept.com/amt-announces-strategic-business-restructuring-amid-global-recession/
3Dadept,2023-07-11,"A new hashtag#computational method developed by the teams of Inkbit and Massachusetts Institute of Technology facilitates the dense placement of objects inside a rigid container. Discover below the link with hashtag#3dprinting 👇https://lnkd.in/e3VqnBbB



…see more",Article,3,0,0,https://3dadept.com/can-3d-printing-help-make-the-chore-of-packing-faster-and-easier/
3Dadept,2023-04-11,"Did you know that around 50% of plastic – in the largest end-use market segment – is used just once and thrown away? Inspired by ancient Indian tradition of drinking from disposable hashtag#clay cups, GaeaStar has been developing an interesting concept where hashtag#3dprinted clay hashtag#containers – once used – could just be discarded in the normal trash, and simply turn to dust.hashtag#sustainability hashtag#additivemanufacturing hashtag#plastics



…see more",Article,16,0,2 reposts,https://3dadept.com/gaeastar-provides-3d-printed-clay-based-containers-as-alternative-to-single-use-plastic/
3Dadept,2023-08-11,"In addition to being named as Theradaptive’s exclusive hashtag#3dprinting partner, 3D Systems Corporation also made an $8 million hashtag#investment in the company. Read more below 👇hashtag#additivemanufacturing hashtag#3dbioprinting Mention: Luis A. - Andy Johnsonhttps://lnkd.in/ew4gEhqE



…see more",Article,4,0,1 repost,https://3dadept.com/3d-systems-partners-with-biopharma-company-to-advance-regenerative-medicine/
3Dadept,2023-06-11,"With the ultimate goal to enable ultra-high hashtag#viscosity printing for 2D and hashtag#3dprinting applications, the hashtag#manufacturing will take place at Xaar’s high-tech facility in Huntingdon, with both companies expecting the initial NovoJet printheads to be shipping in Quantica’s first hashtag#3dprinters from the end of 2023.Graham Tweedale - Ramon Borrell - hashtag#additivemanufacturing https://lnkd.in/e_HbNUUs



…see more",Article,26,0,2 reposts,https://3dadept.com/inkjet-3d-printing-xaar-to-manufacture-quantica-novojet-printheads/
3Dadept,2023-06-11,"Machine manufacturer 3DCeram Sinto expands its area of expertise with a new hashtag#3dprinter. The manufacturer that we used to see in the SLA field, will now provide what it calls a Multi Additive Technology (M.A.T) – a simple and explicit name that combines the capabilities of different technologies within the same platform: hashtag#FFF, hashtag#machining and hashtag#extrusion also known as hashtag#robocasting. Read more below 👇https://lnkd.in/e8RmdyDu



…see more",Article,8,0,0,https://3dadept.com/new-ceramic-3d-printing-from-3dceram-combines-fff-machining-and-robocasting/
3Dadept,2023-06-11,"[French content]KIMYA poursuit en 2023 le développement de sa gamme de hashtag#filaments 3D recyclés « Remake » avec un nouveau hashtag#matériau Kimya ABS-R développé à partir de matière 100% recyclée postconsommation provenant de la collecte sélective.hashtag#fabricationadditive hashtag#matériaux https://lnkd.in/eHs7WURH



…see more







    See translation",Article,8,0,1 repost,https://3dadept.com/le-materiau-dimpression-3d-kimya-abs-r-est-developpe-a-partir-de-matiere-100-recyclee-postconsommation/
3Dadept,2023-06-11,"Having Lockheed Martin as a strategic investor is not trivial. While this hashtag#investment makes the aerospace company a strong advocate of hashtag#additivemanufacturing technologies, it reinforces somehow Sintavia's credibility as a key manufacturer of hashtag#aerospace and defense hashtag#3dprinted parts.Mention: Brian R. Neffhttps://lnkd.in/eEt5JmT3



…see more",Article,96,0,1 repost,https://3dadept.com/lockheed-martin-corporation-made-a-strategic-investment-in-aerospace-am-company-sintavia/
3Dadept,2023-06-11,"Arkema’s Pebax® Rnew® elastomers, which are produced partially from renewable castor beans, are known worldwide for their use in demanding applications such as hashtag#highperformance hashtag#sports shoes, consumer electronics, and hashtag#medical devices. This hashtag#material is one of the products the specialty chemicals company focus on to reduce the hashtag#carbonfootprint of its hashtag#3dprinting materials.Mention: Adrien Lapeyre ERPRO GROUP hashtag#additivemanufacturing https://lnkd.in/eikEscQ8



…see more",Article,20,0,1 repost,https://3dadept.com/arkema-and-erpro-3d-factory-optimize-arkemas-bio-based-pebax-rnew-elastomer-for-sls-3d-printing/
3Dadept,2023-08-11,"The Polish branch of TI Fluid Systems a developer of hashtag#automotive fluid technology, is relying on hashtag#SLS hashtag#3dprinting to produce functional hashtag#prototypes and spare parts. The company specializes in the development and production of fluid carrying systems, as well as fuel tank and delivery systems that are found in vehicles. Using a SINTRATEC S2, Paweł Pułtorak‘s team prints precise and complex parts to validate their hashtag#designs. Read more below 👇https://lnkd.in/eaPWiMXP



…see more",Article,4,0,0,https://3dadept.com/ti-fluid-systems-relies-on-sls-3d-printing-for-the-production-of-prototypes-and-spare-parts-for-the-automotive-industry/
3Dadept,2023-06-11,"This time, they truly laid strong arguments on the table. 3D Systems Corporation vs Stratasyshashtag#mergers hashtag#acquisitions https://lnkd.in/e7s2MGRn



…see more",Article,1,0,1 repost,https://3dadept.com/3d-systems-submits-improved-proposal-to-merge-with-stratasys/
3Dadept,2023-06-11,"“Our hashtag#investments reflect the growing importance of additive manufacturing, which has huge potential but has been held back by a fragmented ecosystem that means manufacturers are not getting the results they need fast enough. The acquisition of CADS Additive GmbH - part of Hexagon AB enables us to provide our customers with integrated hashtag#tools that empower hashtag#manufacturing teams to reduce waste and increase efficiency as they move from prototyping to production,” said Hexagon AB President and CEO Paolo Guglielmini. “Opening up the hashtag#Nexus platform to our ecosystem partners and providing building blocks like CADS Additive helps customers improve their processes throughout the manufacturing value chain and realise the potential of industrial hashtag#additivemanufacturing.”hashtag#software https://lnkd.in/eac9Nif9



…see more",Article,4,0,0,https://3dadept.com/hexagon-grows-its-portfolio-of-additive-manufacturing-solution-through-acquisition-of-cads-additive/
